hasIpAddress,hasAtSymbol,isLong,depth,hasPointInDomain,hasNumberInDomain,isShortened,urlLength,dashNbr,underlineNbr,questionMarkNbr,andNbr,pointNbr,domainLength,label
0,0,0,5,1,0,0,111,1,0,1,0,4,20,0
0,0,1,1,1,0,0,66,0,1,1,0,2,13,0
0,0,1,3,0,0,1,47,1,0,0,0,1,15,0
0,0,1,1,1,1,0,45,1,0,0,0,3,31,0
0,0,0,7,0,0,0,155,2,1,0,0,4,19,0
1,0,1,0,1,1,0,21,0,0,0,0,3,13,0
0,0,1,1,1,0,0,47,0,0,0,0,2,17,0
0,0,1,1,1,0,0,54,0,0,0,0,2,14,0
0,0,1,0,1,0,1,45,1,0,0,0,2,37,0
0,0,1,1,1,0,0,48,0,0,0,0,4,32,0
0,0,1,3,0,0,0,44,1,0,0,0,1,16,0
0,0,1,1,0,0,0,73,0,0,1,0,2,11,0
0,0,1,1,0,0,0,37,0,0,0,0,2,16,0
0,0,0,1,0,0,0,101,8,0,0,0,2,21,0
0,0,1,0,1,0,0,26,1,0,0,0,2,17,0
0,0,1,2,0,0,0,77,0,0,0,0,3,23,0
0,0,1,2,0,0,0,53,1,0,0,0,3,20,0
0,0,1,3,0,0,0,53,1,0,0,0,2,21,0
0,0,1,0,1,1,0,29,1,0,0,0,2,21,0
0,0,1,4,1,0,0,70,1,1,0,0,2,16,0
0,0,0,11,1,0,0,110,1,1,0,0,3,12,0
0,0,1,1,0,0,1,32,2,0,0,0,1,6,0
0,0,0,2,1,0,0,167,1,0,0,0,2,12,0
0,0,1,0,1,0,1,29,0,0,0,0,2,22,0
0,0,1,0,1,1,1,42,0,0,0,0,2,35,0
0,0,1,5,1,0,0,77,0,0,0,0,3,29,0
0,0,1,1,1,1,0,40,0,0,0,0,2,25,0
0,0,1,2,1,1,0,55,1,0,0,0,3,30,0
0,0,1,2,0,1,0,56,0,0,1,0,1,7,0
0,0,0,9,1,0,0,238,1,3,1,2,2,23,0
0,0,0,1,1,0,0,183,1,1,1,7,4,22,0
0,0,1,3,1,0,0,54,0,0,1,0,3,15,0
0,0,1,3,0,0,0,77,0,0,0,0,1,23,0
0,0,1,2,0,1,0,47,0,0,0,0,1,7,0
0,0,0,2,1,1,0,266,1,0,1,1,3,28,0
0,0,1,1,1,0,0,61,0,0,0,0,4,35,0
0,0,1,2,0,0,0,41,1,0,0,0,2,14,0
0,0,1,6,0,0,0,71,0,0,0,0,1,19,0
0,0,1,2,0,1,0,28,0,0,0,0,1,7,0
0,0,1,2,1,0,0,68,0,0,0,0,2,22,0
0,0,1,3,0,0,1,45,0,0,0,0,2,20,0
0,0,1,4,0,0,0,59,0,0,0,0,2,18,0
0,0,0,6,0,0,0,92,2,0,0,0,1,22,0
0,0,1,5,1,0,0,62,1,0,0,0,3,16,0
0,0,1,3,0,0,0,67,0,0,0,0,3,17,0
0,0,1,1,1,1,0,66,0,0,0,0,2,44,0
0,0,1,7,0,0,0,75,1,0,0,0,3,11,0
0,0,0,0,1,1,0,117,0,0,1,0,5,78,0
0,0,0,5,1,0,0,91,1,1,0,0,2,19,0
0,0,1,1,0,0,0,32,1,0,0,0,2,17,0
0,0,1,1,0,0,0,25,0,0,0,0,1,10,0
0,0,1,3,0,0,0,40,1,0,0,0,1,12,0
0,0,1,1,1,0,0,49,0,0,0,0,3,30,0
1,0,1,1,1,1,0,28,0,0,0,0,4,10,0
0,0,1,0,0,0,0,21,0,0,0,0,1,12,0
0,0,0,3,0,0,1,197,0,1,1,2,2,14,0
0,0,1,0,1,0,0,44,0,0,1,0,2,17,0
0,0,1,3,1,0,1,50,0,0,0,0,3,20,0
0,0,1,3,0,0,0,77,0,0,0,0,1,23,0
0,0,1,0,1,1,1,34,0,0,0,0,2,27,0
0,0,1,0,1,0,0,32,0,0,0,0,2,24,0
0,0,0,6,0,0,0,98,2,0,0,0,2,22,0
0,0,1,2,0,0,0,32,0,0,0,0,1,14,0
1,0,1,0,1,1,0,20,0,0,0,0,3,12,0
0,0,1,0,1,1,0,21,0,0,0,0,2,13,0
0,0,1,3,1,0,1,51,0,0,0,0,3,20,0
0,0,1,4,0,0,0,57,1,0,0,0,3,13,0
0,0,1,2,1,0,1,42,0,0,0,0,2,21,0
0,0,0,2,1,0,0,132,0,3,1,0,3,16,0
0,0,0,2,1,0,0,339,3,6,0,0,4,30,0
0,0,1,1,1,0,0,31,0,0,0,0,2,17,0
0,0,0,5,0,0,0,108,4,0,0,0,2,12,0
0,0,1,1,0,0,1,21,0,0,0,0,1,6,0
0,0,1,3,0,0,0,73,0,2,1,0,3,10,0
0,0,1,1,0,0,0,34,0,0,1,0,2,6,0
0,0,0,2,1,0,0,132,0,3,1,0,3,16,0
0,0,1,1,0,0,0,30,1,0,0,0,1,18,0
0,0,1,4,0,0,0,66,2,0,0,0,3,17,0
0,0,0,7,0,0,0,103,1,0,0,0,1,15,0
0,0,1,0,1,1,0,32,0,0,0,0,2,25,0
0,1,0,7,0,0,0,108,1,5,1,0,3,17,0
0,0,0,7,1,0,0,459,2,0,1,0,5,23,0
0,0,1,1,0,0,1,21,0,0,0,0,1,6,0
0,0,1,0,1,0,1,30,1,0,0,0,2,21,0
0,0,1,2,0,0,0,56,0,0,0,0,4,15,0
0,0,0,1,0,0,0,186,0,1,1,4,5,10,0
0,0,1,0,1,0,1,56,1,0,0,0,4,48,0
0,0,1,1,1,0,0,55,0,0,0,0,2,14,0
0,0,0,7,0,0,0,88,3,0,0,0,2,19,0
0,0,1,1,0,0,0,45,0,0,0,0,2,23,0
0,0,1,1,1,1,0,38,0,0,0,0,2,25,0
0,0,1,7,0,0,0,77,2,0,0,0,2,8,0
0,0,1,1,1,1,0,33,0,0,0,0,2,14,0
0,1,0,7,0,0,0,112,2,0,1,0,3,17,0
0,0,1,1,0,0,0,20,0,0,0,0,1,6,0
0,0,1,6,0,0,0,73,1,0,0,0,1,19,0
0,0,1,0,1,0,0,41,1,0,0,0,2,32,0
0,0,0,4,0,0,0,565,0,0,1,0,3,25,0
0,0,1,0,1,0,1,31,0,0,0,0,2,24,0
0,0,1,6,0,0,0,69,0,0,0,0,3,17,0
0,0,1,2,1,0,0,39,0,0,0,0,4,10,0
0,0,1,7,0,0,0,76,1,0,0,0,2,11,0
0,0,1,1,0,0,0,24,0,0,0,0,1,10,0
0,0,1,1,1,1,0,37,0,0,0,0,2,25,0
0,0,1,3,0,0,0,44,0,0,0,0,1,21,0
0,0,1,0,1,0,1,33,0,0,0,0,2,26,0
0,0,1,1,1,0,0,53,6,2,0,0,3,20,0
0,0,1,2,1,0,0,36,0,0,0,0,2,19,0
0,0,1,0,1,0,1,40,1,0,0,0,2,31,0
0,0,1,2,0,0,0,33,0,0,0,0,1,12,0
0,0,1,4,0,0,1,69,0,0,0,0,3,20,0
0,0,1,4,1,0,0,62,1,0,1,0,3,15,0
0,0,1,0,0,1,0,36,1,0,0,0,2,25,0
0,0,1,3,0,1,0,42,0,0,0,0,2,12,0
0,0,1,1,1,1,0,49,0,0,0,0,3,28,0
0,0,1,0,1,0,0,43,0,0,0,0,2,35,0
0,0,1,0,1,1,0,51,1,0,1,0,2,24,0
0,0,1,1,0,0,0,22,0,0,0,0,1,7,0
0,0,1,5,0,0,0,51,0,0,0,0,2,14,0
0,0,1,0,1,0,0,17,0,0,0,0,2,10,0
0,0,1,3,1,0,0,60,1,0,0,0,3,17,0
0,0,1,1,1,1,0,48,0,0,1,0,3,23,0
0,0,1,0,1,1,0,33,0,0,0,0,3,25,0
0,0,0,7,1,0,0,105,1,1,0,0,3,13,0
0,0,1,0,1,0,0,23,0,0,0,0,2,16,0
0,0,0,3,0,0,0,81,0,0,0,0,2,23,0
0,0,1,3,0,0,0,58,0,1,0,0,1,18,0
0,0,1,8,0,1,0,75,0,0,0,0,2,10,0
0,0,1,1,0,0,0,30,0,0,0,0,2,11,0
0,0,1,0,1,0,0,37,1,0,0,0,2,29,0
0,0,1,4,0,0,0,59,0,0,0,0,2,21,0
0,0,1,1,1,0,0,42,7,1,0,0,3,13,0
0,0,0,0,1,1,0,143,0,2,1,2,3,64,0
0,0,1,0,1,1,1,45,0,0,0,0,2,38,0
0,0,0,1,1,0,0,136,0,0,1,0,2,31,0
0,0,1,0,1,0,0,34,4,0,0,0,2,26,0
0,0,1,1,0,0,0,30,0,0,0,0,2,9,0
0,0,1,3,0,0,0,51,0,0,0,0,2,17,0
0,0,1,0,1,0,1,41,0,0,0,0,2,34,0
0,0,1,5,1,0,0,55,0,0,0,0,3,13,0
0,0,1,0,1,1,0,29,0,0,0,0,2,20,0
0,0,1,0,1,1,0,34,0,0,0,0,2,26,0
0,0,0,1,1,1,0,113,0,0,0,0,14,87,0
0,0,0,9,0,0,0,145,1,0,0,0,4,21,0
0,0,1,0,1,1,0,33,0,0,0,0,3,25,0
0,0,0,3,1,0,0,213,1,1,1,2,3,18,0
0,0,0,2,0,0,0,183,1,3,1,3,6,15,0
0,0,1,0,1,0,0,35,0,0,0,0,2,27,0
0,0,0,4,0,0,0,275,1,0,2,10,15,21,0
0,0,1,0,1,0,0,19,0,0,0,0,2,11,0
0,0,1,1,0,0,0,66,1,0,0,0,2,22,0
0,0,0,2,1,0,0,260,0,0,1,1,3,27,0
0,0,1,0,1,0,0,38,1,0,0,0,3,29,0
0,0,1,2,1,0,0,42,0,0,0,0,3,19,0
0,0,1,2,0,0,0,41,0,0,0,0,3,18,0
0,0,0,2,1,1,0,1386,11,16,3,19,13,15,0
0,0,1,0,1,0,1,38,0,0,0,0,2,31,0
0,0,0,5,1,0,1,199,11,0,1,2,5,13,0
0,0,1,1,1,1,0,31,0,0,0,0,2,18,0
0,0,1,1,1,0,0,39,0,0,0,0,3,22,0
0,0,1,0,1,1,0,30,0,0,0,0,2,22,0
0,0,0,3,0,0,0,81,0,0,0,0,2,23,0
0,0,1,1,0,0,0,61,0,0,0,0,2,16,0
0,0,0,3,1,0,0,81,0,0,1,1,5,14,0
0,0,0,3,0,0,0,210,0,1,1,2,2,13,0
0,0,1,3,0,0,0,47,0,0,0,0,2,10,0
0,0,1,2,1,0,0,52,1,0,0,0,2,16,0
0,0,1,3,1,0,0,29,0,0,0,0,2,10,0
0,0,1,0,1,0,0,24,0,0,0,0,2,17,0
0,0,0,1,1,0,0,92,0,0,1,1,3,17,0
0,1,0,4,0,0,0,87,3,0,1,0,2,22,0
0,0,1,4,0,0,0,47,0,0,0,0,2,13,0
0,0,1,1,1,0,0,39,0,0,0,0,2,22,0
0,0,0,4,0,0,0,110,1,0,1,1,5,11,0
0,0,1,1,0,0,0,24,0,0,0,0,1,5,0
0,0,0,7,1,0,0,275,1,1,1,2,3,20,0
0,0,0,4,0,0,1,87,1,0,1,0,2,13,0
0,0,0,3,0,0,0,138,1,6,1,2,2,7,0
1,0,1,4,1,1,0,53,0,0,0,0,4,12,0
0,0,1,0,1,1,1,29,0,0,0,0,2,21,0
0,0,1,0,1,0,0,34,0,0,0,0,2,26,0
0,0,1,0,1,1,1,30,0,0,0,0,2,23,0
0,1,0,7,0,0,0,106,1,3,1,0,3,17,0
0,0,1,2,0,0,0,38,0,0,0,0,2,16,0
0,0,0,6,0,0,0,110,1,2,1,0,3,19,0
0,0,1,1,1,0,1,45,1,0,0,0,2,32,0
0,0,1,0,1,1,0,42,0,0,0,0,2,34,0
0,0,1,0,1,0,0,36,1,0,0,0,3,28,0
0,0,0,4,0,0,0,94,1,0,0,0,2,43,0
0,0,0,0,1,0,0,123,0,0,1,4,2,17,0
0,0,1,2,1,0,0,60,2,0,0,0,2,24,0
0,0,1,3,1,0,0,72,0,0,0,0,3,28,0
0,0,1,1,0,0,0,42,0,0,0,0,1,28,0
0,0,1,0,1,0,0,18,0,0,0,0,2,11,0
0,0,1,0,1,1,0,38,1,0,0,0,3,30,0
0,0,1,3,0,0,0,64,0,0,0,0,2,36,0
0,0,1,1,0,0,0,43,0,0,0,0,2,17,0
0,0,1,1,0,0,0,43,1,0,1,0,2,23,0
0,0,0,3,0,0,0,106,2,0,0,0,8,14,0
0,0,1,2,0,0,0,41,0,0,0,0,3,12,0
0,0,0,7,0,0,0,106,1,0,0,0,2,15,0
0,0,0,3,1,0,1,116,0,2,1,0,3,26,0
0,0,0,7,1,0,0,458,2,0,1,0,5,23,0
0,0,1,2,1,1,1,46,0,0,0,0,4,21,0
0,0,1,2,0,0,0,58,1,0,0,0,2,28,0
0,0,0,5,0,0,0,83,0,0,0,0,3,15,0
0,0,1,3,0,0,0,77,0,0,0,0,1,23,0
0,0,1,1,0,0,0,49,0,0,0,0,1,28,0
0,0,1,3,0,0,0,77,0,0,0,0,1,23,0
0,0,1,2,0,0,0,32,0,0,0,0,1,17,0
0,0,0,8,0,0,0,148,1,4,1,0,2,12,0
0,0,1,4,0,0,0,76,1,0,0,0,2,28,0
0,0,1,0,1,1,1,33,1,0,0,0,2,25,0
0,0,0,0,1,1,0,89,1,0,0,0,8,77,0
0,0,1,2,0,0,0,30,0,0,0,0,1,13,0
0,0,1,2,0,0,0,32,0,0,0,0,1,13,0
0,0,1,1,1,0,0,73,5,0,0,0,3,33,0
0,0,1,1,1,1,0,27,0,0,0,0,2,15,0
0,0,0,2,0,0,0,201,0,1,1,2,2,22,0
0,0,1,0,0,0,0,35,0,0,0,0,2,23,0
0,0,0,3,0,0,1,98,2,0,0,0,6,13,0
0,0,1,2,1,1,0,73,1,0,0,0,3,50,0
0,0,1,1,0,0,0,48,0,0,1,0,2,14,0
0,0,0,5,0,0,0,82,1,0,0,0,2,26,0
0,0,1,0,1,0,0,36,1,0,0,0,2,27,0
0,0,1,0,1,0,1,42,0,0,0,0,2,35,0
0,0,0,2,1,0,0,132,2,0,1,0,3,16,0
0,0,1,2,0,1,0,29,0,0,0,0,2,8,0
0,0,1,2,0,0,0,39,0,0,0,0,1,18,0
0,0,1,1,1,0,0,47,0,0,1,0,3,13,0
0,0,1,1,0,0,0,75,0,0,1,0,2,11,0
0,0,1,2,0,0,0,44,1,0,0,0,1,14,0
0,0,1,2,1,0,0,42,0,0,0,0,2,23,0
0,0,1,3,1,0,0,61,0,0,0,0,4,21,0
0,0,0,3,0,0,0,227,0,1,1,2,4,18,0
0,0,1,2,0,0,0,36,0,0,0,0,2,17,0
0,0,1,5,0,0,0,61,2,0,0,0,1,22,0
0,0,1,3,0,0,0,43,1,0,0,0,1,12,0
0,0,1,0,1,0,0,27,1,0,0,0,2,18,0
0,0,1,1,1,0,0,71,0,0,1,0,2,14,0
0,0,1,1,1,1,0,43,0,0,0,0,3,24,0
0,0,1,0,1,0,1,31,0,0,0,0,2,22,0
0,0,1,1,0,0,1,26,0,0,0,0,1,15,0
0,0,1,2,0,0,0,46,0,0,0,0,2,13,0
0,0,0,6,1,0,0,89,1,0,0,0,3,20,0
0,0,1,0,1,1,0,41,1,0,0,0,2,33,0
0,0,1,3,0,0,0,77,0,0,0,0,1,23,0
0,0,1,0,1,0,0,29,0,0,0,0,3,21,0
0,0,1,1,0,0,0,24,0,0,0,0,1,5,0
0,0,1,1,1,1,0,28,0,0,0,0,3,12,0
0,0,1,3,1,0,0,49,0,0,0,0,3,19,0
0,0,1,3,0,0,0,77,0,0,0,0,1,23,0
0,0,1,1,0,0,0,23,0,0,0,0,1,7,0
0,0,1,0,1,0,0,29,0,0,0,0,2,22,0
0,0,1,1,0,0,0,33,0,0,0,0,2,18,0
0,0,1,1,1,1,0,44,0,0,0,0,3,25,0
0,0,1,3,0,0,0,77,0,0,0,0,1,23,0
0,0,1,2,1,1,0,43,0,0,0,0,2,21,0
0,0,0,7,0,0,0,114,2,0,0,0,3,22,0
0,0,0,6,1,1,0,360,13,13,1,3,4,22,0
0,0,1,0,1,1,0,41,2,0,0,0,2,34,0
0,0,1,1,1,1,0,42,0,0,0,0,2,25,0
0,0,1,0,1,0,0,20,1,0,0,0,2,13,0
0,0,1,0,1,1,0,42,1,0,0,0,2,34,0
0,0,1,1,1,1,0,33,0,0,0,0,2,14,0
0,0,1,0,1,1,1,29,0,0,0,0,2,22,0
0,0,1,0,1,0,1,41,0,0,0,0,2,32,0
0,0,1,3,1,0,1,44,0,0,0,0,3,13,0
0,0,1,1,0,0,0,28,1,0,0,0,1,8,0
0,0,1,0,1,0,0,32,0,0,0,0,2,24,0
0,0,1,2,0,0,0,37,0,0,0,0,1,16,0
0,0,1,2,1,0,0,32,0,0,0,0,2,11,0
0,1,0,7,0,0,0,128,1,0,1,0,5,17,0
0,0,1,0,1,0,0,36,1,0,0,0,2,27,0
0,0,0,10,1,0,0,126,1,1,1,0,3,18,0
0,0,1,0,1,0,0,38,0,0,0,0,2,30,0
0,0,1,0,1,0,0,23,0,0,0,0,2,14,0
0,0,1,3,1,0,0,60,1,0,0,0,3,17,0
0,0,0,9,0,0,0,132,2,2,1,1,1,13,0
1,0,1,1,1,1,0,28,0,0,0,0,3,14,0
0,0,1,0,1,0,0,29,1,0,0,0,2,21,0
0,1,0,5,0,0,0,110,5,0,0,0,4,18,0
0,0,1,5,0,0,0,71,2,0,0,0,2,20,0
0,0,0,4,0,0,0,118,2,0,1,0,3,13,0
0,0,1,1,0,1,0,20,0,0,0,0,1,6,0
0,0,1,2,0,0,0,40,1,0,0,0,1,19,0
0,0,1,0,1,0,1,35,1,0,1,0,2,22,0
0,0,1,1,0,0,0,28,0,0,0,0,1,16,0
0,0,1,2,0,0,0,51,0,0,0,0,2,24,0
0,0,0,0,0,0,0,96,0,0,1,1,3,7,0
0,0,1,0,1,1,1,29,0,0,0,0,2,22,0
0,0,1,7,1,1,1,80,0,1,0,0,4,21,0
0,0,1,0,1,0,1,39,0,0,0,0,2,30,0
0,0,1,4,1,0,0,77,0,0,0,0,4,25,0
0,0,1,1,1,1,0,40,2,0,0,0,2,25,0
0,0,1,1,1,1,0,36,0,0,0,0,2,25,0
0,0,1,2,1,0,0,37,0,0,0,0,2,21,0
0,0,1,3,0,0,0,41,0,0,0,0,2,11,0
0,0,1,1,0,0,1,31,0,0,0,0,1,16,0
0,0,1,2,1,0,0,37,0,0,0,0,2,20,0
0,0,1,0,1,1,0,41,0,0,0,0,2,32,0
0,1,0,5,1,0,0,105,0,0,1,0,5,22,0
0,0,1,1,1,1,0,45,0,0,0,0,2,29,0
0,0,1,1,1,1,0,46,0,0,0,0,3,25,0
0,0,1,3,0,0,1,48,0,0,0,0,2,16,0
0,0,0,3,1,0,0,94,1,0,0,0,3,28,0
0,0,0,6,0,0,0,237,0,1,1,2,2,15,0
0,0,1,1,1,1,0,39,0,0,0,0,2,25,0
0,0,1,0,1,1,0,29,0,0,0,0,2,20,0
0,0,1,0,1,0,0,26,0,0,0,0,2,18,0
0,0,1,1,0,0,0,54,0,0,0,0,1,14,0
0,0,1,1,0,0,0,34,0,1,0,0,2,12,0
0,0,1,4,1,0,0,77,0,0,1,0,2,16,0
0,0,1,3,0,0,0,77,0,0,0,0,1,23,0
0,0,1,1,0,0,0,37,0,0,1,0,3,13,0
0,0,1,1,0,0,0,31,0,0,0,0,3,9,0
0,0,0,3,0,0,0,81,0,0,0,0,2,23,0
0,0,1,1,1,1,0,33,0,0,0,0,2,14,0
0,0,0,3,0,0,0,315,1,0,1,6,3,9,0
0,0,1,3,0,0,0,52,0,0,0,0,3,14,0
0,0,0,3,1,0,0,126,1,0,1,0,2,38,0
0,0,1,1,1,1,0,44,0,0,0,0,4,32,0
0,0,0,2,1,1,0,82,0,0,1,1,3,26,0
0,0,0,2,0,0,0,217,0,8,0,0,9,22,0
0,1,0,7,0,0,0,107,1,3,1,0,3,17,0
0,0,0,6,0,0,0,86,1,0,0,0,3,15,0
0,0,1,0,1,0,0,31,0,0,0,0,2,23,0
0,0,1,2,1,1,0,40,0,0,0,0,2,22,0
0,0,1,0,1,0,0,23,0,0,0,0,2,14,0
0,0,1,4,1,0,0,61,0,0,0,0,5,10,0
0,0,0,8,0,0,0,147,0,0,0,0,2,20,0
0,0,0,2,1,0,0,132,0,0,1,0,3,16,0
0,0,1,2,1,0,0,35,0,0,0,0,3,10,0
0,0,1,3,0,0,0,54,1,0,0,0,2,23,0
0,0,1,5,0,0,0,71,1,0,0,0,2,20,0
0,0,1,4,0,0,0,67,0,0,0,0,3,18,0
0,0,1,1,1,0,0,69,2,0,0,0,3,38,0
0,0,1,1,0,0,0,71,2,0,1,0,3,7,0
0,0,1,0,1,0,0,32,0,0,0,0,2,25,0
0,0,0,5,1,0,1,138,2,2,1,0,2,27,0
0,0,1,0,1,1,1,32,0,0,0,0,2,25,0
0,0,1,1,0,0,1,19,0,0,0,0,1,6,0
0,0,1,0,1,0,1,37,0,0,0,0,2,28,0
0,0,1,3,1,0,1,50,0,0,0,0,3,23,0
0,0,1,3,1,0,0,42,0,0,0,0,2,13,0
0,0,1,2,1,1,0,64,0,1,0,0,2,32,0
0,0,1,0,1,1,1,39,0,0,0,0,2,32,0
0,1,1,4,0,0,0,75,0,0,1,0,4,21,0
0,0,0,3,0,0,0,169,0,0,1,8,5,10,0
0,1,0,3,0,0,1,160,1,0,1,1,3,17,0
0,0,1,3,0,0,0,46,0,0,0,0,1,14,0
0,0,1,0,1,0,0,32,0,0,0,0,2,24,0
0,0,1,1,1,1,0,38,0,0,0,0,2,25,0
0,0,1,0,0,0,0,45,0,0,0,0,1,37,0
0,1,1,1,1,0,0,66,0,0,1,0,5,23,0
0,0,1,0,0,0,0,17,0,0,0,0,1,8,0
0,0,1,3,0,0,0,48,0,0,0,0,2,12,0
0,0,1,2,1,0,0,52,2,0,0,0,2,16,0
0,0,1,1,0,0,0,18,0,0,0,0,1,6,0
0,0,0,1,1,0,0,105,0,0,1,2,3,23,0
0,0,1,1,1,1,0,39,1,0,0,0,3,22,0
0,0,1,3,0,0,1,36,0,0,0,0,1,14,0
0,0,1,0,1,0,0,34,0,0,0,0,2,25,0
0,0,1,2,1,1,0,49,1,0,0,0,2,31,0
0,0,1,2,0,0,0,47,0,0,0,0,2,12,0
0,0,1,1,1,0,0,37,2,0,0,0,2,10,0
0,0,1,3,0,0,0,60,1,0,0,0,3,21,0
0,0,1,3,1,0,0,47,1,0,0,0,3,17,0
0,0,1,2,0,0,0,42,0,0,0,0,1,21,0
0,0,1,8,0,0,0,57,0,0,0,0,2,10,0
0,0,1,2,1,0,0,57,0,0,0,0,2,16,0
0,0,1,3,0,0,0,55,0,0,0,0,3,17,0
0,0,1,0,1,1,0,19,0,0,0,0,2,11,0
0,0,1,1,0,0,0,32,1,0,0,0,1,11,0
0,0,1,5,0,0,0,47,0,0,0,0,2,13,0
0,0,0,2,1,0,0,204,1,0,0,0,2,20,0
0,0,0,4,0,0,0,89,1,0,0,0,2,43,0
0,0,1,1,1,1,0,39,0,0,0,0,2,25,0
0,0,1,3,0,0,0,52,0,1,0,0,3,9,0
0,0,1,1,0,0,0,26,0,0,0,0,1,10,0
0,0,1,2,1,0,0,68,0,0,0,0,2,22,0
0,0,1,0,1,1,1,30,0,0,0,0,2,23,0
0,0,1,2,1,0,0,55,1,0,0,0,2,19,0
0,0,1,2,1,1,0,47,0,0,0,0,2,21,0
0,0,1,5,0,0,0,56,0,0,0,0,1,21,0
0,0,1,1,0,0,1,38,0,0,0,0,2,19,0
0,0,1,3,0,0,0,68,1,0,0,0,4,13,0
0,0,0,5,1,0,0,107,1,0,1,0,4,28,0
0,0,1,3,0,0,0,52,0,1,0,0,2,12,0
0,0,0,3,1,0,1,90,1,1,1,0,2,20,0
0,0,1,2,1,1,0,54,1,0,0,0,2,18,0
0,0,1,1,1,0,0,54,0,0,0,0,4,26,0
0,0,1,9,0,1,0,66,0,0,0,0,2,10,0
0,0,0,4,0,0,0,116,0,0,1,0,5,13,0
0,0,1,0,1,1,0,30,0,0,0,0,2,22,0
0,0,1,0,1,1,0,68,4,0,1,0,2,18,0
0,0,1,2,0,0,0,58,0,0,1,0,2,22,0
0,0,1,2,0,0,0,32,0,0,0,0,2,10,0
0,0,1,0,1,1,0,29,0,0,0,0,2,20,0
0,1,0,1,0,1,0,165,3,0,0,0,4,14,0
0,0,1,2,1,0,0,50,0,0,0,0,4,19,0
0,0,1,2,0,0,1,38,0,0,0,0,3,14,0
0,0,1,0,0,0,0,36,0,0,0,0,1,28,0
0,0,1,1,0,1,0,15,0,0,0,0,1,4,0
0,0,1,0,1,1,1,29,0,0,0,0,2,22,0
0,1,1,2,1,0,1,79,0,0,0,0,7,24,0
0,0,1,2,0,0,0,46,0,0,0,0,2,21,0
0,0,1,4,1,0,0,57,0,0,0,0,3,24,0
0,0,1,0,1,1,1,30,0,0,0,0,2,23,0
0,0,0,10,1,0,0,240,2,3,1,3,7,15,0
0,0,1,2,1,0,0,57,1,0,0,0,2,21,0
0,0,1,1,0,0,0,35,0,0,0,0,1,15,0
0,0,1,0,1,0,1,32,0,0,0,0,2,25,0
0,0,0,8,0,0,0,263,0,1,1,2,5,16,0
0,0,1,2,0,0,0,22,0,0,0,0,1,8,0
0,0,0,3,1,0,0,388,9,0,1,6,3,33,0
0,0,1,0,1,1,0,51,2,0,0,0,3,43,0
0,1,0,7,0,0,0,116,2,0,1,0,4,17,0
0,0,0,2,1,0,0,140,3,5,0,0,7,31,0
0,0,1,1,1,0,0,34,0,0,0,0,4,16,0
0,0,1,4,1,0,0,53,0,0,0,0,2,24,0
0,0,1,1,0,0,0,41,0,0,0,0,2,13,0
0,0,0,7,1,0,0,109,1,0,0,0,3,20,0
0,0,1,2,1,0,0,68,0,0,0,0,2,22,0
0,0,0,5,0,0,0,293,2,0,1,2,4,10,0
0,0,1,3,1,0,0,43,1,0,0,0,3,14,0
0,0,1,1,1,1,0,45,0,0,1,0,2,14,0
0,0,1,0,1,0,0,28,0,0,0,0,2,21,0
0,0,0,7,0,0,0,102,1,0,0,0,1,15,0
0,0,1,1,1,1,0,32,0,0,0,0,2,14,0
0,0,0,6,1,0,1,106,0,0,1,0,5,21,0
0,0,1,1,0,0,0,29,0,0,0,0,2,13,0
0,0,1,3,0,0,0,41,0,0,0,0,2,13,0
0,0,1,0,1,0,0,39,1,0,1,0,2,24,0
0,0,1,3,0,0,0,56,1,0,0,0,1,19,0
0,0,0,4,0,0,0,167,0,2,1,1,5,16,0
0,0,1,1,0,0,0,20,0,0,0,0,1,9,0
0,0,1,2,0,0,0,41,0,0,0,0,2,16,0
0,0,1,0,1,1,1,35,0,0,0,0,2,27,0
0,0,1,0,1,1,0,29,0,0,0,0,2,20,0
0,0,0,9,0,0,0,121,5,0,0,0,1,19,0
0,0,1,1,0,0,0,47,1,0,1,0,1,23,0
0,0,1,0,1,1,0,29,0,0,0,0,2,20,0
0,0,1,1,1,0,0,24,0,0,0,0,2,12,0
0,0,1,1,1,0,0,39,0,0,0,0,3,20,0
0,0,1,0,1,0,1,33,1,0,0,0,2,26,0
0,0,1,3,0,0,0,67,0,0,0,0,1,21,0
0,0,1,0,0,0,1,22,0,0,0,0,1,14,0
0,0,0,7,0,0,0,110,2,0,0,0,2,22,0
0,0,1,1,1,0,0,34,0,0,0,0,3,13,0
0,0,1,0,0,0,0,29,0,0,0,0,2,16,0
0,0,0,3,0,0,0,81,1,0,0,0,1,22,0
0,0,1,4,0,0,0,46,1,0,0,0,1,18,0
0,0,0,7,0,0,0,96,1,1,0,0,1,22,0
0,0,1,2,0,0,0,39,0,0,0,0,2,15,0
0,0,0,4,1,0,0,82,0,0,1,0,2,16,0
0,0,0,7,1,0,0,102,1,1,0,0,3,23,0
0,0,0,0,1,0,0,135,0,0,1,4,2,17,0
0,0,1,3,0,0,0,42,0,0,0,0,1,15,0
0,0,1,1,0,0,1,63,2,0,1,0,3,7,0
0,0,1,0,1,0,0,26,0,0,0,0,2,18,0
0,0,1,2,0,0,0,46,0,0,0,0,3,19,0
0,0,1,0,1,1,1,54,0,0,0,0,2,45,0
